Case_ID,Department,Region,Priority,Channel,Customer_Type,Created_Date,Closed_Date,SLA_Days,Resolution_Hours,Status,SLA_Breach,Agent_ID,Reopen_Flag,Customer_Rating
CASE-114114,Onboarding,East,Medium,Email,Retail,2023-07-05,2023-07-08 08:00:00,7,80,Closed,0.0,AGT-190,0,5.0
CASE-114115,Customer Support,East,Medium,Chat,SME,2023-08-15,,7,49,Escalated,,AGT-120,0,
CASE-114116,Billing,South,High,Portal,SME,2024-06-11,2024-06-12 01:00:00,3,25,Closed,0.0,AGT-288,0,5.0
CASE-114117,Policy Update,North,Low,Phone,Retail,2024-10-29,2024-10-29 08:00:00,3,8,Closed,0.0,AGT-286,0,1.0
CASE-114118,Claims Processing,North,Medium,Email,Retail,2023-12-20,2023-12-20 12:00:00,3,12,Closed,0.0,AGT-109,1,4.0
CASE-114119,Customer Support,Central,Medium,Chat,Retail,2024-09-14,2024-09-20 10:00:00,15,154,Closed,0.0,AGT-141,0,4.0
CASE-114120,Claims Processing,South,Medium,Portal,Retail,2023-01-01,2023-01-03 23:00:00,7,71,Closed,0.0,AGT-191,0,3.0
CASE-114121,Customer Support,Central,Low,Email,Retail,2024-07-06,2024-07-07 13:00:00,5,37,Closed,0.0,AGT-102,0,3.0
CASE-114122,Claims Processing,East,Low,Portal,Corporate,2024-07-13,2024-07-14 19:00:00,5,43,Closed,0.0,AGT-238,0,4.0
CASE-114123,Policy Update,North,Low,Phone,Retail,2024-02-24,,5,6,In Progress,,AGT-258,1,
CASE-114124,Billing,West,Medium,Portal,SME,2024-09-11,2024-09-12 03:00:00,3,27,Closed,0.0,AGT-244,0,4.0
CASE-114125,Claims Processing,North,Medium,Chat,SME,2023-06-10,2023-06-17 06:00:00,15,174,Closed,0.0,AGT-227,0,4.0
CASE-114126,Policy Update,East,Low,Phone,SME,2023-06-10,2023-06-12 05:00:00,7,53,Closed,0.0,AGT-125,0,4.0
CASE-114127,Customer Support,West,Medium,Chat,SME,2023-05-08,2023-05-10 10:00:00,7,58,Closed,0.0,AGT-130,0,4.0
CASE-114128,Policy Update,South,Low,Portal,Corporate,2024-12-22,2024-12-23 07:00:00,5,31,Closed,0.0,AGT-268,0,5.0
CASE-114129,Policy Update,North,Low,Portal,Retail,2023-05-31,,5,25,In Progress,,AGT-210,0,
CASE-114130,Customer Support,South,Low,Portal,Retail,2024-03-19,2024-03-20 14:00:00,5,38,Closed,0.0,AGT-295,0,5.0
CASE-114131,Claims Processing,East,Medium,Phone,Corporate,2024-04-15,2024-04-16 03:00:00,3,27,Closed,0.0,AGT-113,0,3.0
CASE-114132,Customer Support,West,Low,Chat,SME,2024-04-07,,5,16,Escalated,,AGT-152,0,
CASE-114133,Customer Support,South,Low,Email,Retail,2024-12-30,,3,16,Escalated,,AGT-260,0,
CASE-114134,Onboarding,West,Low,Portal,Retail,2023-01-30,,3,22,Pending Customer,,AGT-168,0,
CASE-114135,Customer Support,North,Medium,Phone,Corporate,2024-04-17,2024-04-18 23:00:00,5,47,Closed,0.0,AGT-291,0,5.0
CASE-114136,Claims Processing,South,High,Phone,Retail,2024-07-10,2024-07-13 14:00:00,10,86,Closed,0.0,AGT-237,0,4.0
CASE-114137,Onboarding,West,Medium,Email,Retail,2023-03-21,2023-03-24 12:00:00,10,84,Closed,0.0,AGT-217,0,3.0
CASE-114138,Policy Update,South,Critical,Chat,Retail,2023-02-08,2023-02-08 16:00:00,3,16,Closed,0.0,AGT-153,0,5.0
CASE-114139,Customer Support,West,Medium,Phone,Retail,2023-08-28,2023-08-29 05:00:00,3,29,Closed,0.0,AGT-219,0,5.0
CASE-114140,Onboarding,South,Low,Phone,SME,2024-07-10,2024-07-12 02:00:00,5,50,Closed,0.0,AGT-199,0,4.0
CASE-114141,Billing,East,High,Phone,Retail,2024-08-12,2024-08-15 06:00:00,10,78,Closed,0.0,AGT-155,0,3.0
CASE-114142,Policy Update,North,Low,Phone,SME,2023-12-03,2023-12-07 02:00:00,15,98,Closed,0.0,AGT-187,0,3.0
CASE-114143,Billing,Central,Medium,Portal,Retail,2023-10-07,2023-10-10 14:00:00,10,86,Closed,0.0,AGT-220,0,4.0
CASE-114144,Onboarding,North,High,Chat,Retail,2023-04-26,2023-04-29 20:00:00,7,92,Closed,0.0,AGT-167,0,1.0
CASE-114145,Customer Support,East,Low,Phone,Retail,2023-09-26,2023-09-26 23:00:00,3,23,Closed,0.0,AGT-230,0,3.0
CASE-114146,Claims Processing,South,Medium,Chat,Retail,2023-12-01,2023-12-02 11:00:00,3,35,Closed,0.0,AGT-170,0,3.0
CASE-114147,Policy Update,West,Medium,Phone,Retail,2023-11-08,2023-11-08 09:00:00,3,9,Closed,0.0,AGT-215,0,4.0
CASE-114148,Onboarding,Central,Medium,Phone,Retail,2023-02-22,2023-02-23 08:00:00,7,32,Closed,0.0,AGT-293,0,4.0
CASE-114149,Customer Support,West,Medium,Portal,Retail,2023-03-09,2023-03-09 18:00:00,3,18,Closed,0.0,AGT-134,1,5.0
CASE-114150,Onboarding,East,Medium,Email,Retail,2024-11-24,2024-11-27 09:00:00,7,81,Closed,0.0,AGT-186,0,2.0
CASE-114151,Claims Processing,West,Low,Portal,SME,2023-02-03,2023-02-05 11:00:00,7,59,Closed,0.0,AGT-297,0,5.0
CASE-114152,Policy Update,West,High,Portal,SME,2024-01-21,2024-01-22 02:00:00,3,26,Closed,0.0,AGT-248,0,3.0
CASE-114153,Onboarding,West,Medium,Portal,Retail,2023-09-06,2023-09-08 11:00:00,10,59,Closed,0.0,AGT-131,0,2.0
CASE-114154,Customer Support,North,Medium,Portal,Corporate,2023-04-21,2023-04-22 08:00:00,5,32,Closed,0.0,AGT-176,0,4.0
CASE-114155,Customer Support,West,Low,Portal,Corporate,2023-04-04,2023-04-07 23:00:00,10,95,Closed,0.0,AGT-246,0,4.0
CASE-114156,Onboarding,West,Low,Email,Retail,2024-02-14,,10,34,Escalated,,AGT-255,0,
CASE-114157,Claims Processing,South,Medium,Portal,Retail,2023-06-28,2023-06-28 23:00:00,3,23,Closed,0.0,AGT-285,1,4.0
CASE-114158,Customer Support,East,Low,Chat,Retail,2023-02-16,2023-02-17 17:00:00,5,41,Closed,0.0,AGT-139,0,3.0
CASE-114159,Claims Processing,South,Critical,Chat,SME,2024-08-26,2024-08-27 04:00:00,3,28,Closed,0.0,AGT-143,0,2.0
CASE-114160,Customer Support,East,Low,Chat,Retail,2024-01-11,2024-01-14 07:00:00,7,79,Closed,0.0,AGT-254,0,1.0
CASE-114161,Billing,Central,Medium,Email,Retail,2024-12-24,2024-12-25 14:00:00,5,38,Closed,0.0,AGT-260,0,2.0
CASE-114162,Claims Processing,East,High,Chat,Retail,2024-08-09,2024-08-13 04:00:00,10,100,Closed,0.0,AGT-236,0,5.0
CASE-114163,Claims Processing,East,Medium,Phone,Corporate,2023-07-21,2023-07-22 03:00:00,3,27,Closed,0.0,AGT-114,0,4.0
CASE-114164,Policy Update,North,Low,Portal,Retail,2024-03-20,2024-03-22 08:00:00,7,56,Closed,0.0,AGT-145,0,5.0
CASE-114165,Onboarding,Central,Medium,Phone,Retail,2023-10-24,2023-10-27 19:00:00,15,91,Closed,0.0,AGT-146,0,5.0
CASE-114166,Onboarding,East,Low,Email,Retail,2023-11-04,2023-11-05 23:00:00,7,47,Closed,0.0,AGT-288,1,4.0
CASE-114167,Claims Processing,Central,Medium,Phone,Retail,2024-12-23,2024-12-23 17:00:00,3,17,Closed,0.0,AGT-181,0,3.0
CASE-114168,Policy Update,East,High,Phone,SME,2024-05-07,2024-05-08 17:00:00,5,41,Closed,0.0,AGT-201,0,5.0
CASE-114169,Billing,North,Medium,Phone,SME,2023-12-04,2023-12-04 22:00:00,3,22,Closed,0.0,AGT-263,0,3.0
CASE-114170,Policy Update,South,High,Portal,Retail,2024-10-07,2024-10-08 03:00:00,3,27,Closed,0.0,AGT-126,0,4.0
CASE-114171,Customer Support,East,Low,Chat,Corporate,2023-03-07,2023-03-09 05:00:00,5,53,Closed,0.0,AGT-143,0,4.0
CASE-114172,Onboarding,South,Medium,Phone,SME,2024-02-26,2024-02-27 05:00:00,5,29,Closed,0.0,AGT-115,0,3.0
CASE-114173,Policy Update,North,Low,Email,Corporate,2024-06-23,2024-06-25 23:00:00,7,71,Closed,0.0,AGT-197,0,4.0
CASE-114174,Onboarding,West,High,Email,Retail,2024-09-20,2024-09-21 07:00:00,5,31,Closed,0.0,AGT-102,0,5.0
CASE-114175,Policy Update,East,High,Portal,Retail,2024-05-07,2024-05-10 19:00:00,7,91,Closed,0.0,AGT-148,0,4.0
CASE-114176,Customer Support,North,Low,Chat,Retail,2023-11-13,,3,19,In Progress,,AGT-230,1,
CASE-114177,Claims Processing,West,Medium,Chat,Retail,2024-09-17,2024-09-18 02:00:00,3,26,Closed,0.0,AGT-149,0,4.0
CASE-114178,Claims Processing,West,Medium,Email,Retail,2023-03-16,2023-03-16 15:00:00,3,15,Closed,0.0,AGT-113,0,4.0
CASE-114179,Customer Support,North,Low,Chat,Retail,2024-12-14,2024-12-14 22:00:00,3,22,Closed,0.0,AGT-118,0,4.0
CASE-114180,Claims Processing,North,Low,Phone,Retail,2023-02-28,2023-03-02 16:00:00,5,64,Closed,0.0,AGT-279,0,4.0
CASE-114181,Policy Update,North,Low,Email,Retail,2024-01-21,2024-01-23 11:00:00,7,59,Closed,0.0,AGT-259,0,3.0
CASE-114182,Onboarding,North,Medium,Phone,Retail,2023-01-15,,15,29,In Progress,,AGT-160,0,
CASE-114183,Customer Support,West,Medium,Email,Retail,2023-08-19,2023-08-21 12:00:00,5,60,Closed,0.0,AGT-194,0,4.0
CASE-114184,Onboarding,Central,High,Phone,Corporate,2024-09-08,2024-09-08 20:00:00,3,20,Closed,0.0,AGT-256,1,5.0
CASE-114185,Policy Update,North,Medium,Phone,Retail,2024-11-07,2024-11-08 01:00:00,3,25,Closed,0.0,AGT-106,0,4.0
CASE-114186,Customer Support,Central,Medium,Email,Retail,2023-07-18,2023-07-22 13:00:00,10,109,Closed,0.0,AGT-299,0,4.0
CASE-114187,Onboarding,South,Low,Chat,Corporate,2023-12-20,2023-12-22 07:00:00,7,55,Closed,0.0,AGT-293,0,4.0
CASE-114188,Policy Update,North,Medium,Email,SME,2023-02-04,2023-02-06 11:00:00,7,59,Closed,0.0,AGT-169,0,3.0
CASE-114189,Policy Update,East,Medium,Chat,Retail,2023-06-11,2023-06-12 03:00:00,3,27,Closed,0.0,AGT-150,0,4.0
CASE-114190,Claims Processing,North,High,Portal,SME,2024-04-15,2024-04-16 05:00:00,3,29,Closed,0.0,AGT-134,1,2.0
CASE-114191,Policy Update,North,Low,Portal,Retail,2024-06-14,2024-06-14 19:00:00,3,19,Closed,0.0,AGT-279,0,3.0
CASE-114192,Billing,South,Medium,Email,Retail,2024-02-27,2024-03-02 01:00:00,10,97,Closed,0.0,AGT-122,0,3.0
CASE-114193,Onboarding,West,Medium,Chat,SME,2023-12-14,2023-12-14 19:00:00,3,19,Closed,0.0,AGT-241,0,3.0
CASE-114194,Policy Update,Central,High,Email,Retail,2024-11-24,2024-11-26 07:00:00,7,55,Closed,0.0,AGT-168,0,5.0
CASE-114195,Customer Support,South,Medium,Phone,Retail,2023-05-27,2023-05-28 13:00:00,5,37,Closed,0.0,AGT-144,0,4.0
CASE-114196,Policy Update,West,Low,Email,Retail,2024-01-09,,5,35,In Progress,,AGT-138,0,
CASE-114197,Customer Support,West,Medium,Portal,Retail,2024-11-18,2024-11-18 20:00:00,3,20,Closed,0.0,AGT-106,0,3.0
CASE-114198,Claims Processing,North,Medium,Email,Corporate,2024-11-05,2024-11-07 06:00:00,7,54,Closed,0.0,AGT-180,0,4.0
CASE-114199,Claims Processing,Central,Low,Chat,Retail,2024-02-20,2024-02-21 11:00:00,3,35,Closed,0.0,AGT-177,0,4.0
CASE-114200,Policy Update,North,Low,Chat,Retail,2024-11-17,2024-11-22 07:00:00,15,127,Closed,0.0,AGT-121,0,4.0
CASE-114201,Billing,West,Critical,Phone,SME,2024-05-08,2024-05-08 21:00:00,3,21,Closed,0.0,AGT-256,0,3.0
CASE-114202,Claims Processing,Central,Medium,Email,Retail,2024-07-12,2024-07-13 01:00:00,3,25,Closed,0.0,AGT-236,0,4.0
CASE-114203,Billing,West,Medium,Chat,Retail,2023-09-13,2023-09-14 23:00:00,5,47,Closed,0.0,AGT-182,0,3.0
CASE-114204,Claims Processing,South,Medium,Email,SME,2024-11-16,2024-11-18 18:00:00,10,66,Closed,0.0,AGT-140,0,4.0
CASE-114205,Onboarding,South,Low,Email,Corporate,2023-04-13,2023-04-13 21:00:00,5,21,Closed,0.0,AGT-298,0,4.0
CASE-114206,Onboarding,Central,Medium,Portal,Retail,2023-05-01,,5,14,In Progress,,AGT-251,0,
CASE-114207,Billing,South,Critical,Portal,Retail,2024-02-23,2024-02-24 01:00:00,3,25,Closed,0.0,AGT-156,0,4.0
CASE-114208,Customer Support,West,Critical,Phone,Corporate,2023-12-16,2023-12-17 02:00:00,3,26,Closed,0.0,AGT-154,0,3.0
CASE-114209,Customer Support,East,High,Portal,Retail,2024-10-18,2024-10-19 17:00:00,7,41,Closed,0.0,AGT-195,0,4.0
CASE-114210,Customer Support,South,Low,Phone,Retail,2023-02-11,2023-02-12 09:00:00,3,33,Closed,0.0,AGT-196,1,5.0
CASE-114211,Onboarding,West,Low,Phone,Retail,2024-01-02,2024-01-04 10:00:00,7,58,Closed,0.0,AGT-247,0,5.0
CASE-114212,Policy Update,East,Low,Portal,SME,2023-01-29,2023-01-31 20:00:00,7,68,Closed,0.0,AGT-252,0,4.0
CASE-114213,Policy Update,South,Medium,Phone,SME,2023-01-14,,10,49,Pending Customer,,AGT-100,0,
CASE-114214,Billing,East,Medium,Phone,SME,2024-04-29,2024-04-29 15:00:00,3,15,Closed,0.0,AGT-235,0,5.0
CASE-114215,Claims Processing,East,Low,Phone,Retail,2023-07-08,2023-07-09 16:00:00,5,40,Closed,0.0,AGT-176,0,3.0
CASE-114216,Policy Update,North,Medium,Email,Corporate,2023-10-22,2023-10-27 16:00:00,10,136,Closed,0.0,AGT-216,0,5.0
CASE-114217,Onboarding,Central,Medium,Email,Corporate,2023-07-02,,7,5,In Progress,,AGT-179,0,
CASE-114218,Billing,West,Medium,Chat,SME,2024-07-01,2024-07-01 19:00:00,3,19,Closed,0.0,AGT-139,0,1.0
CASE-114219,Claims Processing,West,Low,Phone,Retail,2023-02-06,2023-02-07 09:00:00,5,33,Closed,0.0,AGT-174,0,4.0
CASE-114220,Policy Update,Central,Medium,Portal,Corporate,2023-01-14,2023-01-16 10:00:00,10,58,Closed,0.0,AGT-278,0,5.0
CASE-114221,Customer Support,South,Medium,Phone,Retail,2024-09-26,,5,17,In Progress,,AGT-275,0,
CASE-114222,Billing,North,Low,Phone,Retail,2024-08-17,2024-08-20 19:00:00,10,91,Closed,0.0,AGT-247,0,3.0
CASE-114223,Policy Update,West,High,Email,Retail,2023-06-08,2023-06-10 00:00:00,5,48,Closed,0.0,AGT-200,0,4.0
CASE-114224,Claims Processing,North,Low,Portal,SME,2024-05-08,2024-05-08 22:00:00,3,22,Closed,0.0,AGT-200,0,3.0
CASE-114225,Policy Update,South,Low,Email,Retail,2023-11-25,2023-11-25 20:00:00,3,20,Closed,0.0,AGT-179,0,5.0
CASE-114226,Policy Update,South,High,Email,Retail,2024-09-05,2024-09-05 23:00:00,3,23,Closed,0.0,AGT-178,0,4.0
CASE-114227,Policy Update,South,Medium,Email,Retail,2023-03-24,2023-03-24 20:00:00,3,20,Closed,0.0,AGT-213,0,3.0
CASE-114228,Claims Processing,South,Low,Portal,Retail,2024-07-09,2024-07-12 20:00:00,10,92,Closed,0.0,AGT-118,0,3.0
CASE-114229,Onboarding,East,Low,Phone,Corporate,2024-08-02,2024-08-04 01:00:00,7,49,Closed,0.0,AGT-190,0,3.0
CASE-114230,Policy Update,Central,High,Portal,Corporate,2024-07-13,2024-07-14 10:00:00,7,34,Closed,0.0,AGT-281,0,4.0
CASE-114231,Onboarding,North,Medium,Portal,Retail,2024-07-22,,7,20,Pending Customer,,AGT-181,0,
CASE-114232,Billing,North,Medium,Portal,Corporate,2024-08-09,2024-08-09 17:00:00,5,17,Closed,0.0,AGT-238,0,5.0
CASE-114233,Customer Support,Central,Low,Email,Retail,2023-01-22,2023-01-23 03:00:00,3,27,Closed,0.0,AGT-233,1,4.0
CASE-114234,Claims Processing,South,Medium,Email,Retail,2023-05-12,2023-05-16 15:00:00,10,111,Closed,0.0,AGT-220,0,3.0
CASE-114235,Claims Processing,West,Low,Phone,Retail,2024-04-09,2024-04-11 00:00:00,5,48,Closed,0.0,AGT-181,0,5.0
CASE-114236,Customer Support,North,Medium,Email,SME,2024-03-31,2024-04-01 05:00:00,5,29,Closed,0.0,AGT-106,0,4.0
CASE-114237,Claims Processing,North,Medium,Chat,SME,2023-10-29,2023-11-03 03:00:00,15,123,Closed,0.0,AGT-254,0,3.0
CASE-114238,Claims Processing,North,Low,Email,Retail,2023-09-24,2023-09-27 00:00:00,5,72,Closed,0.0,AGT-186,0,5.0
CASE-114239,Billing,West,Medium,Chat,Corporate,2024-01-30,,10,46,In Progress,,AGT-197,0,
CASE-114240,Customer Support,East,Medium,Phone,Corporate,2023-04-30,2023-05-03 05:00:00,10,77,Closed,0.0,AGT-112,0,3.0
CASE-114241,Onboarding,Central,Medium,Phone,Retail,2023-09-03,2023-09-03 21:00:00,3,21,Closed,0.0,AGT-276,0,3.0
CASE-114242,Customer Support,North,Medium,Phone,Retail,2024-07-21,2024-07-21 20:00:00,3,20,Closed,0.0,AGT-272,1,4.0
CASE-114243,Billing,East,Medium,Email,Retail,2023-02-07,2023-02-11 05:00:00,15,101,Closed,0.0,AGT-228,0,4.0
CASE-114244,Policy Update,Central,High,Email,Retail,2023-09-02,2023-09-04 01:00:00,5,49,Closed,0.0,AGT-238,0,4.0
CASE-114245,Policy Update,Central,Low,Email,SME,2023-01-21,2023-01-21 17:00:00,3,17,Closed,0.0,AGT-253,0,5.0
CASE-114246,Billing,Central,Critical,Phone,SME,2023-04-20,2023-04-21 14:00:00,5,38,Closed,0.0,AGT-161,0,5.0
CASE-114247,Billing,West,Low,Portal,SME,2024-08-28,,7,14,Escalated,,AGT-195,0,
CASE-114248,Billing,East,High,Chat,SME,2024-01-29,,7,19,Pending Customer,,AGT-240,0,
CASE-114249,Billing,East,Medium,Portal,Retail,2024-02-14,2024-02-16 12:00:00,10,60,Closed,0.0,AGT-159,0,4.0
CASE-114250,Onboarding,South,Low,Phone,SME,2024-10-09,2024-10-12 11:00:00,10,83,Closed,0.0,AGT-245,0,2.0
CASE-114251,Customer Support,South,Medium,Email,SME,2023-01-08,2023-01-10 19:00:00,10,67,Closed,0.0,AGT-149,0,4.0
CASE-114252,Policy Update,South,Medium,Portal,SME,2024-03-19,2024-03-20 04:00:00,3,28,Closed,0.0,AGT-224,0,4.0
CASE-114253,Customer Support,North,High,Chat,Retail,2023-11-24,2023-11-26 16:00:00,7,64,Closed,0.0,AGT-199,0,4.0
CASE-114254,Billing,Central,Low,Phone,Retail,2023-10-17,2023-10-18 01:00:00,3,25,Closed,0.0,AGT-173,0,5.0
CASE-114255,Customer Support,West,Medium,Phone,SME,2024-05-25,2024-05-25 19:00:00,3,19,Closed,0.0,AGT-209,0,4.0
CASE-114256,Onboarding,Central,High,Portal,Corporate,2023-12-27,2023-12-28 16:00:00,10,40,Closed,0.0,AGT-202,0,2.0
CASE-114257,Billing,North,High,Phone,Retail,2024-08-21,2024-08-22 19:00:00,5,43,Closed,0.0,AGT-205,0,5.0
CASE-114258,Claims Processing,South,Medium,Portal,Retail,2024-12-16,,10,64,Pending Customer,,AGT-259,0,
CASE-114259,Onboarding,West,Low,Portal,Retail,2023-08-07,2023-08-07 23:00:00,3,23,Closed,0.0,AGT-245,0,4.0
CASE-114260,Customer Support,Central,Medium,Portal,Retail,2024-02-10,2024-02-13 00:00:00,10,72,Closed,0.0,AGT-157,0,3.0
CASE-114261,Customer Support,North,Medium,Chat,Retail,2024-09-12,2024-09-13 04:00:00,3,28,Closed,0.0,AGT-139,0,5.0
CASE-114262,Claims Processing,Central,Medium,Email,Retail,2023-08-08,2023-08-08 13:00:00,3,13,Closed,0.0,AGT-221,0,4.0
CASE-114263,Claims Processing,North,Low,Email,SME,2024-08-17,2024-08-19 02:00:00,5,50,Closed,0.0,AGT-198,0,4.0
CASE-114264,Billing,North,Low,Email,SME,2023-04-17,2023-04-19 05:00:00,5,53,Closed,0.0,AGT-277,0,5.0
CASE-114265,Policy Update,South,Medium,Chat,Corporate,2024-08-03,,5,17,In Progress,,AGT-211,0,
CASE-114266,Onboarding,South,Medium,Phone,Retail,2024-08-31,,10,9,In Progress,,AGT-198,0,
CASE-114267,Policy Update,Central,Low,Phone,Retail,2024-12-24,2024-12-24 23:00:00,7,23,Closed,0.0,AGT-252,0,5.0
CASE-114268,Customer Support,North,Low,Phone,Retail,2023-10-13,2023-10-14 08:00:00,5,32,Closed,0.0,AGT-171,0,5.0
CASE-114269,Claims Processing,West,Critical,Phone,Retail,2023-01-08,2023-01-08 23:00:00,3,23,Closed,0.0,AGT-267,0,3.0
CASE-114270,Claims Processing,North,Medium,Phone,SME,2023-07-08,2023-07-10 07:00:00,5,55,Closed,0.0,AGT-283,0,2.0
CASE-114271,Claims Processing,Central,High,Portal,Retail,2023-03-22,,5,8,In Progress,,AGT-119,0,
CASE-114272,Onboarding,East,Medium,Chat,Retail,2023-04-18,2023-04-19 15:00:00,7,39,Closed,0.0,AGT-195,0,3.0
CASE-114273,Billing,West,Medium,Email,Retail,2023-11-17,2023-11-19 03:00:00,5,51,Closed,0.0,AGT-158,0,4.0
CASE-114274,Customer Support,South,Low,Phone,Retail,2024-08-01,,7,41,In Progress,,AGT-252,0,
CASE-114275,Claims Processing,North,Medium,Chat,Retail,2024-11-16,,3,8,In Progress,,AGT-179,0,
CASE-114276,Customer Support,East,Medium,Email,Retail,2023-12-12,2023-12-13 04:00:00,5,28,Closed,0.0,AGT-220,0,4.0
CASE-114277,Claims Processing,North,Low,Chat,SME,2023-11-24,2023-11-25 21:00:00,7,45,Closed,0.0,AGT-131,0,5.0
CASE-114278,Customer Support,East,Medium,Chat,Retail,2024-07-08,2024-07-08 18:00:00,3,18,Closed,0.0,AGT-146,0,5.0
CASE-114279,Policy Update,West,Medium,Phone,Retail,2024-11-29,2024-12-01 14:00:00,10,62,Closed,0.0,AGT-235,0,3.0
CASE-114280,Onboarding,Central,Medium,Email,SME,2023-10-29,,7,36,In Progress,,AGT-165,0,
CASE-114281,Customer Support,Central,Critical,Phone,Corporate,2023-07-19,2023-07-20 10:00:00,7,34,Closed,0.0,AGT-177,0,3.0
CASE-114282,Onboarding,South,Medium,Phone,SME,2024-02-23,2024-02-24 23:00:00,5,47,Closed,0.0,AGT-239,1,5.0
CASE-114283,Policy Update,South,Low,Portal,SME,2023-02-08,2023-02-09 22:00:00,10,46,Closed,0.0,AGT-115,1,4.0
CASE-114284,Customer Support,East,High,Email,Corporate,2023-11-03,2023-11-06 21:00:00,7,93,Closed,0.0,AGT-164,1,4.0
CASE-114285,Onboarding,East,Low,Phone,Retail,2023-01-04,2023-01-05 17:00:00,5,41,Closed,0.0,AGT-150,0,4.0
CASE-114286,Claims Processing,North,Medium,Portal,Retail,2024-09-24,2024-09-25 04:00:00,3,28,Closed,0.0,AGT-257,0,4.0
CASE-114287,Claims Processing,West,Medium,Portal,SME,2023-03-18,2023-03-19 04:00:00,3,28,Closed,0.0,AGT-227,1,3.0
CASE-114288,Customer Support,West,Medium,Phone,Retail,2024-04-12,2024-04-12 15:00:00,3,15,Closed,0.0,AGT-217,0,4.0
CASE-114289,Onboarding,North,Medium,Chat,Retail,2023-06-28,2023-07-02 18:00:00,15,114,Closed,0.0,AGT-247,0,3.0
CASE-114290,Billing,Central,Low,Chat,Retail,2024-10-06,2024-10-08 06:00:00,5,54,Closed,0.0,AGT-149,0,4.0
CASE-114291,Billing,North,Low,Chat,Corporate,2023-10-03,2023-10-05 14:00:00,10,62,Closed,0.0,AGT-202,0,2.0
CASE-114292,Policy Update,Central,High,Chat,Retail,2023-06-01,,3,17,Pending Customer,,AGT-172,0,
CASE-114293,Claims Processing,Central,Low,Portal,Retail,2023-06-13,2023-06-15 16:00:00,5,64,Closed,0.0,AGT-215,0,3.0
CASE-114294,Policy Update,South,Medium,Chat,Corporate,2023-10-17,2023-10-23 05:00:00,15,149,Closed,0.0,AGT-252,0,4.0
CASE-114295,Billing,Central,Low,Portal,Retail,2024-01-13,2024-01-14 12:00:00,3,36,Closed,0.0,AGT-238,0,5.0
CASE-114296,Billing,Central,Critical,Phone,SME,2024-09-12,2024-09-13 18:00:00,5,42,Closed,0.0,AGT-122,1,1.0
CASE-114297,Onboarding,West,Medium,Portal,Retail,2024-09-29,2024-10-02 02:00:00,10,74,Closed,0.0,AGT-142,0,2.0
CASE-114298,Customer Support,North,Medium,Phone,Corporate,2023-11-06,2023-11-09 02:00:00,10,74,Closed,0.0,AGT-230,0,5.0
CASE-114299,Claims Processing,North,Medium,Email,Retail,2024-01-24,,10,33,Escalated,,AGT-240,0,
CASE-114300,Policy Update,South,Critical,Chat,SME,2024-10-19,,10,69,In Progress,,AGT-104,0,
CASE-114301,Claims Processing,East,Medium,Chat,Retail,2023-07-02,2023-07-04 06:00:00,7,54,Closed,0.0,AGT-183,0,4.0
CASE-114302,Billing,Central,Low,Phone,SME,2023-11-02,2023-11-02 21:00:00,3,21,Closed,0.0,AGT-187,0,5.0
CASE-114303,Claims Processing,North,Low,Chat,Retail,2023-03-13,,7,17,Pending Customer,,AGT-206,0,
CASE-114304,Billing,North,Medium,Email,SME,2023-08-07,,15,102,Pending Customer,,AGT-201,0,
CASE-114305,Claims Processing,West,Medium,Email,SME,2024-12-19,2024-12-20 08:00:00,5,32,Closed,0.0,AGT-181,0,3.0
CASE-114306,Onboarding,East,Low,Phone,SME,2023-06-22,2023-06-23 15:00:00,5,39,Closed,0.0,AGT-127,0,5.0
CASE-114307,Billing,South,Medium,Portal,Corporate,2024-10-14,2024-10-15 20:00:00,5,44,Closed,0.0,AGT-151,0,4.0
CASE-114308,Customer Support,South,Low,Chat,SME,2023-09-29,2023-09-30 21:00:00,7,45,Closed,0.0,AGT-246,0,4.0
CASE-114309,Onboarding,East,High,Email,Retail,2024-12-26,2024-12-27 10:00:00,3,34,Closed,0.0,AGT-147,0,1.0
CASE-114310,Claims Processing,East,Low,Chat,SME,2024-04-12,2024-04-14 04:00:00,7,52,Closed,0.0,AGT-262,0,5.0
CASE-114311,Claims Processing,East,High,Chat,Corporate,2023-09-26,2023-09-27 09:00:00,5,33,Closed,0.0,AGT-282,0,2.0
CASE-114312,Onboarding,West,High,Email,Retail,2023-01-20,2023-01-21 21:00:00,7,45,Closed,0.0,AGT-297,0,5.0
CASE-114313,Customer Support,Central,High,Chat,Retail,2024-07-31,2024-08-01 07:00:00,5,31,Closed,0.0,AGT-186,0,5.0
CASE-114314,Policy Update,North,Low,Phone,Retail,2024-05-17,2024-05-17 22:00:00,3,22,Closed,0.0,AGT-230,0,5.0
CASE-114315,Policy Update,East,Critical,Portal,SME,2023-05-27,2023-05-29 23:00:00,7,71,Closed,0.0,AGT-278,0,4.0
CASE-114316,Customer Support,West,Medium,Portal,Retail,2024-03-04,2024-03-05 18:00:00,5,42,Closed,0.0,AGT-204,0,4.0
CASE-114317,Policy Update,West,Low,Phone,Retail,2023-06-14,2023-06-15 20:00:00,5,44,Closed,0.0,AGT-114,0,3.0
CASE-114318,Claims Processing,Central,Low,Chat,SME,2023-11-06,2023-11-06 12:00:00,5,12,Closed,0.0,AGT-262,0,3.0
